Algorithm,Time (ms),Cost
aStar,0.2108999906340614,18.439088914585774
bidirectional,0.009199997293762863,18.439088914585774
greedy,0.07259999983943999,18.439088914585774
bfs,0.691500012180768,219.1504178853352
dfs,0.22050000552553684,6800.086469315214
dijkstras,27.132900009746663,217.07170313860038
aStar,7.3349000012967736,217.07170313860038
bidirectional,3.9403999981004745,221.9276121464774
greedy,0.5553000082727522,231.5010195407821
bfs,0.21640000340994447,133.9953271438336
dfs,0.01679999695625156,492.215020042619
dijkstras,15.988200000720099,132.39729128395953
aStar,2.6317000010749325,132.39729128395953
bidirectional,0.7859000033931807,133.9953271438336
greedy,0.31459999445360154,133.9953271438336
bfs,0.21319999359548092,156.10746529590378
dfs,0.3671999875223264,10993.280947604886
dijkstras,14.384299996891059,132.01952352690887
aStar,8.40750000497792,132.01952352690887
bidirectional,0.5010000022593886,149.86554619074238
greedy,0.2896999940276146,156.53972818632113
bfs,0.4378000012366101,250.2305301715808
dfs,0.5500999977812171,9723.048746422928
dijkstras,19.015600002603605,238.78097161255704
aStar,13.572100011515431,238.78097161255704
bidirectional,6.109100009780377,264.61911304204443
greedy,0.6101999897509813,249.0386927518259
bfs,0.08000001253094524,94.42783744477393
dfs,0.07389999518636614,2452.1640611088296
dijkstras,4.017400002339855,83.8248807662483
aStar,0.9163999930024147,83.8248807662483
bidirectional,0.1976999919861555,88.08735956706718
greedy,0.18950000230688602,88.4855437403331
bfs,0.4856000014115125,203.86342715186626
dfs,0.28049999673385173,8863.089090959556
dijkstras,17.053100003977306,183.21885206351237
aStar,4.953199997544289,183.21885206351237
bidirectional,1.5833000070415437,217.96289595082177
greedy,0.3974999999627471,183.32143931952194
bfs,0.6873999955132604,376.39154115348373
dfs,0.2508000034140423,7540.145113768822
dijkstras,29.685500005143695,336.3495140786619
aStar,76.03969999763649,336.3495140786619
bidirectional,16.029500009608455,346.44601737619587
greedy,1.1590999929467216,346.41222619687215
bfs,0.9800999978324398,261.8160917066661
dfs,0.26780000189319253,6506.971865438009
dijkstras,40.78460000164341,233.5146247693451
aStar,25.860800000373274,233.5146247693451
bidirectional,7.808700000168756,251.27150655458365
greedy,0.7557000062661245,237.45754119563878
bfs,0.15740000526420772,165.81850492145713
dfs,0.6938000005902722,8064.949914576648
dijkstras,9.705599994049408,163.5856088627557
aStar,8.06659999943804,163.5856088627557
bidirectional,1.3034000003244728,173.98447845645327
greedy,0.4030999989481643,176.90058388877648
bfs,0.38240000139921904,322.0359927606621
dfs,0.6400999991456047,11680.111575441122
dijkstras,17.753499996615574,307.83229245913856
aStar,24.317499992321245,307.83229245913856
bidirectional,8.71259999985341,320.77909076031796
greedy,24.03519999643322,-1
bfs,1.3829000090481713,361.42711639929024
dfs,1.0322000016458333,10778.321457551257
dijkstras,41.801900006248616,331.27308701083916
aStar,47.28159999649506,331.27308701083916
bidirectional,14.346600000862963,361.7027580178046
greedy,0.8432000031461939,358.00642251230835
bfs,0.42839998786803335,199.03084112596719
dfs,0.9254000033251941,11141.033789375922
dijkstras,20.455699996091425,186.3069685153514
aStar,10.570300000836141,186.3069685153514
bidirectional,2.353100004256703,202.61356498441904
greedy,0.5884999991394579,201.93110927178415
bfs,0.3293999907327816,140.31114390260393
dfs,0.06199999188538641,1983.7966029768845
dijkstras,12.422199986758642,135.26621406900597
aStar,5.4579999996349216,135.26621406900597
bidirectional,0.596500001847744,146.50485418200904
greedy,0.33989999792538583,145.6146282201098
bfs,0.5282999918563291,287.18964855994557
dfs,0.4027999966638163,10098.299621026566
dijkstras,12.939500011270866,255.24637653781267
aStar,16.62209999631159,255.24637653781267
bidirectional,3.34399999701418,281.33687138793243
greedy,13.486900003044866,-1
bfs,0.4192000051261857,240.00851078341793
dfs,0.6454999966081232,9384.336147873895
dijkstras,18.756799996481277,222.60353357206697
aStar,18.597200003569014,222.60353357206697
bidirectional,4.5052000059513375,235.62103761196917
greedy,0.5650999955832958,235.62103761196917
bfs,0.4817000008188188,207.82951170201898
dfs,0.12480000441428274,4280.243925785249
dijkstras,23.087399997166358,185.77121545263003
aStar,8.626900002127513,185.77121545263003
bidirectional,4.897000006167218,204.67059367396476
greedy,0.7416000007651746,196.19740807235598
bfs,0.5253999988781288,210.09659338076025
dfs,0.2015999925788492,4833.166146786233
dijkstras,22.600099997362122,201.1993702119559
aStar,17.653200004133396,201.1993702119559
bidirectional,2.7025999879697338,210.09659338076028
greedy,0.6464999896707013,201.85627302807546
bfs,0.8394000033149496,285.75408346060726
dfs,0.6527000077767298,11573.614983355907
dijkstras,31.131800002185628,277.2934571173742
aStar,18.452999996952713,277.2934571173742
bidirectional,6.910299998708069,298.13494533267817
greedy,0.7035999879008159,305.1422896288424
bfs,0.4368999943835661,218.30897360958423
dfs,0.12719999358523637,4576.661181689126
dijkstras,20.733500001369976,202.71987409170956
aStar,14.137200007098727,202.71987409170956
bidirectional,3.5681000008480623,210.92735596590978
greedy,0.5298000032780692,203.29185290483835
bfs,0.36469999758992344,159.6905567844905
dfs,0.45020000834483653,10336.14169589056
dijkstras,16.08960000157822,156.180808254483
aStar,3.399099994567223,156.180808254483
bidirectional,1.4164999884087592,169.10792785189093
greedy,0.3411000070627779,159.12557277284338
bfs,0.4695999959949404,230.85246501857242
dfs,0.5539999983739108,11891.232319612793
dijkstras,17.370899993693456,217.34621076323873
aStar,10.896900013904087,217.34621076323873
bidirectional,2.950299996882677,224.5935944880743
greedy,0.5619000003207475,235.35705995416865
bfs,0.7932000007713214,427.90361563689686
dfs,0.524500006577,12204.483273161777
dijkstras,37.65660000499338,374.67558218699816
aStar,103.5449999908451,374.67558218699816
bidirectional,13.824599998770282,418.57052602220614
greedy,0.8643000037409365,413.9283898025419
bfs,0.5649999948218465,316.5808980549102
dfs,0.4282000008970499,9272.524519291237
dijkstras,26.52949999901466,296.4407504016438
aStar,47.982599993702024,296.4407504016438
bidirectional,11.287300003459677,338.9567793737558
greedy,0.7296000112546608,321.9153278576113
bfs,0.13470000703819096,106.86023482067847
dfs,0.21740001102443784,7207.755877804306
dijkstras,6.130300011136569,92.67107615481206
aStar,0.996199989458546,92.67107615481206
bidirectional,0.519900000654161,108.44512866499923
greedy,0.22699999681208283,99.87829289101619
bfs,0.7048999977996573,312.96448228351454
dfs,0.5766000103903934,10672.503980867645
dijkstras,31.2609000102384,299.5098760377692
aStar,57.34379999921657,299.5098760377692
bidirectional,7.9163000045809895,318.0537441602071
greedy,0.9111999970627949,322.5851992601434
bfs,0.7855000003473833,399.6295619008488
dfs,0.603899999987334,10600.294518719173
dijkstras,32.87119999004062,363.8452526731267
aStar,26.335599992307834,363.8452526731267
bidirectional,10.83430000289809,391.60581905874636
greedy,0.8882000111043453,386.9408504572381
bfs,0.2565000031609088,143.95702383895957
dfs,9.197200008202344,11423.853792414424
dijkstras,17.60160000412725,131.4829149678286
aStar,4.723599995486438,131.4829149678286
bidirectional,1.3150999875506386,144.46393251670992
greedy,0.45589999353978783,132.1708849822338
bfs,0.7451999990735203,301.41285018032124
dfs,0.06560000474564731,2013.186215359644
dijkstras,30.916999996406958,267.60260161380927
aStar,30.746099990210496,267.60260161380927
bidirectional,5.8360999973956496,281.784979432844
greedy,37.5167999882251,-1
bfs,0.1875000016298145,103.14923307302458
dfs,0.12430000060703605,3939.5613044888973
dijkstras,9.330100001534447,92.13994817610188
aStar,2.7336000057403,92.13994817610188
bidirectional,0.4177000082563609,98.08377910544648
greedy,0.2649999951245263,94.93868789424185
bfs,0.2606000052765012,189.66629117186343
dfs,0.3235000040149316,7789.958258277527
dijkstras,12.675199992372654,181.08371204862254
aStar,6.295099999988452,181.08371204862254
bidirectional,0.4928999987896532,184.74335324943019
greedy,0.3804000007221475,181.08371204862254
bfs,0.9597999887773767,453.1479230268248
dfs,0.6569999968633056,8873.815715068471
dijkstras,37.22090000519529,431.54495839635314
aStar,203.6926000000676,431.54495839635314
bidirectional,16.519199998583645,454.165252812776
greedy,21.342799998819828,-1
bfs,0.9775000071385875,426.2896440879713
dfs,0.5872999900020659,11155.677864459412
dijkstras,44.95090000273194,394.47344034142276
aStar,68.8747000094736,394.47344034142276
bidirectional,15.638500000932254,423.40804994338384
greedy,30.128999991575256,-1
bfs,1.5087999927345663,404.4771372903361
dfs,0.49649999709799886,9824.428030165587
dijkstras,45.24429999582935,391.7007770034102
aStar,61.17519999679644,391.7007770034102
bidirectional,12.800600001355633,403.4850982258028
greedy,1.0111000010510907,415.55151155996253
bfs,0.39030000334605575,193.96954138399215
dfs,0.597400008700788,11195.155723052876
dijkstras,14.040900001418777,175.3867464823561
aStar,9.295099996961653,175.3867464823561
bidirectional,1.8712000019149855,191.00183756172189
greedy,0.4957000055583194,201.16262605627134
bfs,0.10060000931844115,107.05204017327114
dfs,0.8489000028930604,12073.465214422675
dijkstras,7.3930000071413815,106.92987853771074
aStar,3.3623000053921714,106.92987853771074
bidirectional,0.35999999090563506,106.92987853771074
greedy,0.29460000223480165,107.7693791627049
bfs,1.094899998861365,315.6414450875468
dfs,0.10979999206028879,3584.786167634126
dijkstras,40.7439999980852,290.2711583150901
aStar,49.414399996749125,290.2711583150901
bidirectional,16.690100004780106,302.12436726723087
greedy,1.0326000046916306,304.4158411171448
bfs,0.4579999949783087,177.490557749305
dfs,0.6625999958487228,12283.388386138726
dijkstras,19.931000002543442,172.4517387706584
aStar,9.593199996743351,172.4517387706584
bidirectional,2.7428000030340627,179.2248591894924
greedy,0.5900999967707321,178.98666948644188
bfs,0.9125999931711704,311.7234421969036
dfs,0.21120000747032464,6820.174955969133
dijkstras,40.79759999876842,287.5822522807204
aStar,65.73780000326224,287.5822522807204
bidirectional,9.1934000083711,305.4786142341874
greedy,0.7707000040682033,294.5911496167298
bfs,0.5067000020062551,243.94758729455876
dfs,0.06659999780822545,2636.8838323628665
dijkstras,22.138800006359816,232.1602529608778
aStar,15.487200013012625,232.1602529608778
bidirectional,4.791799990925938,239.77602530198425
greedy,0.636199998552911,254.22679671678873
bfs,0.5031000036979094,287.24554914964654
dfs,0.6104000058257952,9838.360356051602
dijkstras,21.048599999630824,268.73043680079724
aStar,30.42920000734739,268.73043680079724
bidirectional,5.983300012303516,300.7655554699199
greedy,1.0252999927615747,293.54933057840213
bfs,0.7468999974662438,203.17083879376537
dfs,0.1331000094069168,3488.6041288061483
dijkstras,23.16440000140574,195.6019793386523
aStar,39.14730000542477,195.6019793386523
bidirectional,4.363900006865151,211.74944283233964
greedy,35.496900003636256,-1
bfs,0.651599999400787,322.4526269414452
dfs,0.16950001008808613,4349.638183355272
dijkstras,27.24169999419246,297.1277778634505
aStar,26.676199995563366,297.1277778634505
bidirectional,5.789399991044775,311.4484381843299
greedy,0.7697999972151592,317.3632077652858
bfs,0.24170000688172877,191.00031679017027
dfs,0.5405999982031062,10538.605825413877
dijkstras,12.891500009573065,181.6939186436913
aStar,9.169400000246242,181.6939186436913
bidirectional,1.8216000025859103,194.97631067922399
greedy,0.4288000054657459,184.03873680748066
bfs,0.4000999906565994,195.67228571970276
dfs,0.43929999810643494,11002.64283997575
dijkstras,15.40190000378061,186.19512159607083
aStar,11.255200006416999,186.19512159607083
bidirectional,3.0750000005355105,192.79460426809368
greedy,0.38949999725446105,189.94030369552286
bfs,0.7620000105816871,389.33447513398426
dfs,0.3139000036753714,8351.451036251121
dijkstras,31.253900000592694,369.52450474494
aStar,56.87390000093728,369.52450474494
bidirectional,14.397599996300414,389.8301089616144
greedy,0.9143000061158091,396.14325345901284
bfs,0.2936999953817576,154.05144535243377
dfs,0.16719999257475138,6382.003060806801
dijkstras,18.59709998825565,153.74006423540771
aStar,8.389900001930073,153.74006423540771
bidirectional,1.0254999942844734,153.74006423540771
greedy,0.36020000698044896,153.74006423540771
bfs,0.44800000614486635,217.59855150965615
dfs,0.18699999782256782,6532.62523269365
dijkstras,24.620900003355928,197.40132876675864
aStar,11.453800005256198,197.40132876675864
bidirectional,3.147800001897849,207.58809038398087
greedy,0.4411999980220571,233.9746590069085
bfs,0.3328000020701438,189.6586534645113
dfs,0.40720000106375664,11293.65067183553
dijkstras,15.174000000115484,173.2719580344074
aStar,8.00649999291636,173.2719580344074
bidirectional,1.7891000024974346,197.70253453122595
greedy,0.45530000352300704,184.35926414275303
bfs,0.3578999894671142,171.74390853179284
dfs,0.48519999836571515,8290.439303899571
dijkstras,14.060400004382245,167.45227524414668
aStar,13.565900007961318,167.45227524414668
bidirectional,1.8607999954838306,171.74390853179284
greedy,0.4727000050479546,171.74390853179284
bfs,0.23499999952036887,140.4409940300165
dfs,0.4034000012325123,7588.088143993523
dijkstras,13.900600009947084,138.73726332382185
aStar,5.06340000720229,138.73726332382185
bidirectional,0.8093999931588769,140.44099403001653
greedy,0.44319999869912863,138.73726332382185
bfs,0.0973999995039776,83.39473495909822
dfs,0.7045999955153093,11025.764084014623
dijkstras,6.9558999966830015,72.55533311540083
aStar,2.5374999968335032,72.55533311540083
bidirectional,0.17719999596010894,78.44041346417777
greedy,0.28249999741092324,77.10910773127107
bfs,0.9073999972315505,409.40118942903075
dfs,0.2665000065462664,7926.256848598468
dijkstras,36.063200008356944,384.6965407258737
aStar,38.08009999920614,384.6965407258737
bidirectional,11.165199990500696,410.92188614174387
greedy,1.879099989309907,415.3529112435717
bfs,0.014999997802078724,32.47220505424423
dfs,0.033499993151053786,94.48828582255771
dijkstras,0.763899995945394,32.220753441056615
aStar,0.28279999969527125,32.220753441056615
bidirectional,0.015999990864656866,32.47220505424423
greedy,0.10459999612066895,32.220753441056615
bfs,0.9099000017158687,371.71081335322845
dfs,0.45870000030845404,9290.99089255431
dijkstras,37.31099999276921,342.05481131773456
aStar,133.34160001249984,342.05481131773456
bidirectional,10.77209999493789,371.69056932238897
greedy,15.59159999305848,-1
bfs,0.6221000076038763,235.74567102997509
dfs,0.8138999983202666,11416.29128206242
dijkstras,35.44300000066869,208.3021541251256
aStar,9.846100001595914,208.3021541251256
bidirectional,4.271300000254996,218.05225287276525
greedy,41.548100009094924,-1
bfs,0.2837000065483153,171.9789014554529
dfs,0.015699988580308855,595.0192816890213
dijkstras,17.762400006176904,165.91267895004154
aStar,8.042599991313182,165.91267895004154
bidirectional,2.006100010476075,166.7851961031213
greedy,0.39840000681579113,176.66384129720308
bfs,0.047599998652003706,84.92752484873813
dfs,0.019099999917671084,353.2902803739242
dijkstras,4.534699997748248,80.5966377848573
aStar,1.3876000011805445,80.5966377848573
bidirectional,0.08789999992586672,87.38210223143541
greedy,0.1799000019673258,84.92752484873813
bfs,0.40049999370239675,208.13630600834762
dfs,0.957000011112541,7668.348071548637
dijkstras,16.086000003269874,201.33393372358222
aStar,8.304500006488524,201.33393372358222
bidirectional,2.592400007415563,204.75680867814552
greedy,0.48550000065006316,230.83018452065488
bfs,0.3752000047825277,173.6309793935948
dfs,0.5439000087790191,11676.29625823282
dijkstras,19.217499997466803,167.42388775804193
aStar,12.5395000068238,167.42388775804193
bidirectional,1.3696000096388161,175.42822460895164
greedy,0.4250000056345016,171.37262674349253
bfs,0.20880000374745578,170.76481413364695
dfs,0.1733999961288646,5768.306073276487
dijkstras,9.418200002983212,162.05759068635206
aStar,6.548199991811998,162.05759068635206
bidirectional,1.131199998781085,165.3964271609467
greedy,0.36330000148154795,173.71361931254586
bfs,0.11850000009872019,102.78067310869744
dfs,0.13590000162366778,5408.139703062633
dijkstras,7.2029000002657995,100.16028225564409
aStar,3.0946000042604282,100.16028225564409
bidirectional,0.20880000374745578,105.56262618104567
greedy,0.2001999964704737,100.51134562851647
bfs,0.156299996888265,191.2387742507216
dfs,0.2734000008786097,8860.553398650483
dijkstras,7.085400007781573,174.7289031396479
aStar,7.018699994659983,174.7289031396479
bidirectional,0.7765000045765191,187.9447154083316
greedy,0.33260000054724514,195.5373312161123
bfs,0.4323999892221764,256.8423266880889
dfs,0.03599999763537198,1286.7343446229177
dijkstras,18.472099996870384,230.68408577866907
aStar,10.360600004787557,230.68408577866907
bidirectional,4.844299997785129,264.13383869309166
greedy,0.5653999978676438,247.1619721893324
bfs,0.7886999956099316,407.88933526077534
dfs,0.01780000457074493,759.7623058315498
dijkstras,31.809899999643676,380.5061097799311
aStar,52.15740000130609,380.5061097799311
bidirectional,18.207600005553104,396.285234498121
greedy,1.3420000032056123,396.004589059372
bfs,1.0628999880282208,323.2573711134076
dfs,0.061699989601038396,1645.2268537311058
dijkstras,42.03129999223165,296.87611742187835
aStar,26.27050000592135,296.87611742187835
bidirectional,12.275500004761852,313.4534020903015
greedy,0.6467999919550493,329.9519392983648
bfs,0.00859999272506684,25.0
dfs,0.4209000035189092,10217.145555744823
dijkstras,0.6161999917821959,25.0
aStar,0.16160000814124942,25.0
bidirectional,0.006799993570894003,25.0
greedy,0.055199998314492404,25.0
bfs,0.7058000046527013,321.99554987153823
dfs,0.7403000054182485,8728.666321270832
dijkstras,30.494900012854487,301.19838718748565
aStar,42.65099999611266,301.19838718748565
bidirectional,10.267599995131604,321.99554987153823
greedy,0.7327000057557598,328.03375295321206
bfs,1.058299996657297,315.906071349632
dfs,0.5670999962603673,10257.726071957552
dijkstras,28.512299992144108,292.96101247265096
aStar,18.938799999887124,292.96101247265096
bidirectional,12.764999992214143,308.96794638498363
greedy,28.87600001122337,-1
bfs,0.12739999510813504,199.0421024321384
dfs,0.0278999941656366,985.4735084360914
dijkstras,5.49680000403896,180.04966211732494
aStar,3.2922999962465838,180.04966211732494
bidirectional,1.112400001147762,207.28904283688
greedy,0.34610000147949904,204.27427610351774
bfs,0.05360000068321824,68.47202702223493
dfs,0.2939000114565715,8202.110480692196
dijkstras,1.6926999960560352,63.59238047306869
aStar,1.0489999986020848,63.59238047306869
bidirectional,0.08579999848734587,66.96698344919366
greedy,0.12989999959245324,70.54834948819612
bfs,0.8577999979024753,413.4710420338284
dfs,0.5126000032760203,11207.63099438522
dijkstras,37.036499998066574,399.2626441676024
aStar,19.769099992117845,399.2626441676024
bidirectional,13.300199992954731,411.1760385020496
greedy,0.8453000045847148,412.2280084159097
bfs,0.9149000106845051,322.35395814414113
dfs,0.0295999925583601,978.2487844774893
dijkstras,28.174599996418692,298.3063840934387
aStar,42.482699995161965,298.3063840934387
bidirectional,9.79419999930542,352.8868536839212
greedy,45.911099994555116,-1
bfs,0.45200000749900937,214.89568049924634
dfs,0.6762000120943412,9962.628474386942
dijkstras,19.589999996242113,207.13197557402583
aStar,13.522500012186356,207.13197557402583
bidirectional,2.5957000034395605,227.89596917129265
greedy,0.4909000126644969,218.24654995512284
bfs,0.9353000059491023,467.9916530445895
dfs,0.20509999012574553,6979.384456731325
dijkstras,36.51730000274256,404.8056390655082
aStar,60.43569999746978,404.8056390655082
bidirectional,16.037699999287724,441.11264049431554
greedy,34.20160000678152,-1
bfs,0.35119999665766954,154.6132980231323
dfs,0.06520000169984996,1862.673987487003
dijkstras,12.63450000260491,129.6155880646657
aStar,5.814699994516559,129.6155880646657
bidirectional,0.760800001444295,155.0818404283841
greedy,0.3555000002961606,140.07492554498123
bfs,0.12900000729132444,133.43180031866626
dfs,0.16759999562054873,5775.411396536771
dijkstras,6.279000008362345,129.45779196731758
aStar,5.3441999916685745,129.45779196731758
bidirectional,0.46409999777097255,130.84703438232626
greedy,0.41399999463465065,143.55972666817098
bfs,0.9403000003658235,354.34402145799095
dfs,0.12209999840706587,3523.4458750829444
dijkstras,38.67239999817684,337.71347889336755
aStar,37.05679999256972,337.71347889336755
bidirectional,7.541200000559911,362.6272080983078
greedy,1.1922999983653426,352.96676869698626
bfs,0.1601000112714246,117.06210885150213
dfs,0.9506000060355291,7348.817640157873
dijkstras,8.084799992502667,105.41893654015928
aStar,1.5401999989990145,105.41893654015928
bidirectional,0.9438999986741692,119.22279613250575
greedy,0.4572000034386292,134.17172173603416
bfs,0.6152999994810671,294.7292888509467
dfs,0.24939999275375158,7515.611945834497
dijkstras,26.0746999992989,276.8228712073548
aStar,35.650399993755855,276.8228712073548
bidirectional,7.104200005414896,290.07365651842053
greedy,0.7047000108286738,303.7670269462853
bfs,0.9737000073073432,266.31861166128294
dfs,0.08510000770911574,2877.8072237678207
dijkstras,30.455699990852736,253.44783614276233
aStar,25.240400005714037,253.44783614276233
bidirectional,10.44900000852067,268.1909277831517
greedy,0.6210999999893829,267.78404563967337
bfs,1.1972000065725297,416.891075423385
dfs,0.2939000114565715,8368.527949171905
dijkstras,31.584600001224317,401.2952362385952
aStar,36.45299999334384,401.2952362385952
bidirectional,15.72650000161957,418.5724360064683
greedy,1.0261999996146187,423.7313487906038
bfs,0.12539999443106353,125.574284243996
dfs,0.17610000213608146,5948.806379831742
dijkstras,5.18190000730101,100.46708722509052
aStar,3.534799994667992,100.46708722509052
bidirectional,0.2626000059535727,104.08679071100119
greedy,32.30510000139475,-1
bfs,0.9452000085730106,314.32300773143515
dfs,0.4017000028397888,11966.02942385406
dijkstras,38.046199988457374,302.5848478555938
aStar,46.04479999397881,302.5848478555938
bidirectional,11.1587999999756,336.52252704225185
greedy,0.7268999906955287,311.778780094439
bfs,0.8901999972295016,347.9439030082511
dfs,0.08030000026337802,3321.3882708923597
dijkstras,36.27959999721497,310.8209970534288
aStar,48.2791999966139,310.8209970534288
bidirectional,10.062900008051656,331.2372008134952
greedy,0.6278000073507428,337.30694124539343
bfs,0.4292999947210774,282.43638568612437
dfs,0.4749999934574589,11045.934216629768
dijkstras,18.85930000571534,273.73447905944977
aStar,16.978700004983693,273.73447905944977
bidirectional,4.1698999993968755,278.136475842301
greedy,0.6610999989788979,305.3712695384807
bfs,0.3271000023232773,280.86346673563236
dfs,0.03159999323543161,1244.0972081685477
dijkstras,14.187599997967482,259.60051724540546
aStar,13.150700004189275,259.60051724540546
bidirectional,4.177199996775016,265.8126590211758
greedy,0.5854999908478931,275.98094494031733
bfs,0.6403999868780375,315.7627319275572
dfs,0.07700000423938036,2657.230422962608
dijkstras,27.49950000725221,266.55324567629486
aStar,25.553300001774915,266.55324567629486
bidirectional,7.984700001543388,314.6966533511753
greedy,0.6255000043893233,294.58616494486773
bfs,0.6542000046465546,289.7200021978173
dfs,0.2823000104399398,8474.038811930546
dijkstras,28.610800000024028,253.1337265655087
aStar,30.3256000042893,253.1337265655087
bidirectional,7.883500002208166,270.70628182823236
greedy,0.6952999974600971,288.8961983661985
bfs,0.11910000466741621,125.85657979147784
dfs,0.07329999061767012,2855.3858972665303
dijkstras,5.661500006681308,124.62928122245107
aStar,2.9611000063596293,124.62928122245107
bidirectional,0.19530000281520188,128.62909025713572
greedy,0.22249999165069312,129.25911816660772
bfs,0.5115999956615269,177.80249170969526
dfs,0.10720000136643648,2485.884797885275
dijkstras,24.58519999345299,175.99422333050802
aStar,14.383800007635728,175.99422333050802
bidirectional,3.5207000037189573,185.39789078464977
greedy,0.6514999986393377,185.39789078464977
bfs,0.16290000348817557,127.67579880106787
dfs,0.011800002539530396,289.88184889160925
dijkstras,9.224499997799285,117.33697257523447
aStar,6.842500006314367,117.33697257523447
bidirectional,1.5339999954449013,125.94593666664775
greedy,0.6817999965278432,122.14248773091634
bfs,0.5728999967686832,175.03434916014456
dfs,0.29779999749735,7079.4113728845605
dijkstras,32.23710000747815,162.80028485267889
aStar,5.329000006895512,162.80028485267889
bidirectional,2.4295000039273873,178.87333042925928
greedy,0.43309999455232173,165.6356753377998
bfs,1.1239000014029443,360.6170893513979
dfs,0.06439999560825527,2015.8026748793761
dijkstras,48.06890001054853,334.33264194261994
aStar,59.45149999752175,334.33264194261994
bidirectional,15.285200002836064,350.79581470591114
greedy,0.7668999896850437,344.7931437328524
bfs,0.36700000055134296,181.23997425423946
dfs,0.3859999997075647,10230.907230348506
dijkstras,15.864500004681759,168.72965936119627
aStar,12.7552000049036,168.72965936119627
bidirectional,1.7134999943664297,176.57498766351094
greedy,0.45779999345541,188.3602238911484
bfs,0.6776999944122508,374.5734156258271
dfs,0.6215000030351803,9262.23986265555
dijkstras,34.7297999978764,358.41667183980104
aStar,48.318000001017936,358.41667183980104
bidirectional,4.713100002845749,373.4162680916045
greedy,50.90560000098776,-1
bfs,0.027599991881288588,51.188916120935076
dfs,0.005299996701069176,67.64817032741122
dijkstras,2.890500007197261,49.57730178024802
aStar,1.171800002339296,49.57730178024802
bidirectional,0.0346999877365306,49.57730178024802
greedy,0.14599999121855944,65.9072043940331
bfs,0.2558999985922128,195.24491568702544
dfs,0.09750000026542693,3717.437678489035
dijkstras,14.191499998560175,192.607309661817
aStar,7.507000002078712,192.607309661817
bidirectional,1.4798999909544364,195.45676529524692
greedy,0.36019999242853373,192.86488731054175
bfs,0.02409999433439225,39.56489424284276
dfs,0.012899996363557875,410.06688491717495
dijkstras,1.9459000031929463,39.56489424284276
aStar,0.3823999868473038,39.56489424284276
bidirectional,0.015500001609325409,40.99932082425126
greedy,0.11000000813510269,40.99932082425126
bfs,0.47679999261163175,353.9082985443284
dfs,0.10750000365078449,2033.409374413917
dijkstras,24.077399997622706,344.62511135249537
aStar,45.53930000110995,344.62511135249537
bidirectional,5.126700008986518,356.79602263761325
greedy,1.2319999950705096,346.1369461602372
bfs,0.2702999918255955,128.52725215575364
dfs,0.48859999515116215,9885.607707729583
dijkstras,10.271200007991865,125.61112398966301
aStar,7.042199998977594,125.61112398966301
bidirectional,1.0879000037675723,144.47210086613828
greedy,0.32530000316910446,146.60733250972854
bfs,0.22850000823382288,119.2615139402735
dfs,0.4047999973408878,8437.37371484566
dijkstras,7.705099997110665,117.38862690819074
aStar,2.874299985705875,117.38862690819074
bidirectional,0.43790000199805945,119.7528715115351
greedy,0.27189998945686966,130.07177768534902
bfs,0.9787000017240644,493.62760308165434
dfs,0.2683000057004392,8046.738424766924
dijkstras,37.164399996981956,436.47869694474105
aStar,60.26230000134092,436.47869694474105
bidirectional,13.678999996045604,468.9233603133655
greedy,0.9731000027386472,468.4920690059018
bfs,0.6322000117506832,290.6640847797398
dfs,0.47450000420212746,12452.089748280432
dijkstras,24.873599992133677,244.53597967209336
aStar,24.838800003635697,244.53597967209336
bidirectional,9.513700002571568,272.49767951661084
greedy,0.7068999984767288,253.02354023101776
bfs,0.8252999978139997,364.87223450821665
dfs,0.7152000034693629,8193.335657493977
dijkstras,44.984599997405894,342.4341762689111
aStar,61.388799993437715,342.4341762689111
bidirectional,10.501900003873743,367.87367610405033
greedy,1.2420999992173165,365.20942176887183
bfs,1.0390999959781766,249.19823100346863
dfs,0.03199999628122896,1011.3881196154572
dijkstras,37.94559999369085,232.5247398335894
aStar,13.956000009784475,232.5247398335894
bidirectional,4.5003999985056,255.70693540481608
greedy,0.5553999944822863,253.58520636898092
bfs,1.1213999969186261,455.5949961111066
dfs,0.05370000144466758,1980.8922482346718
dijkstras,38.04630000377074,419.7652763936118
aStar,115.85289999493398,419.7652763936118
bidirectional,10.093000004417263,449.0714016219314
greedy,15.144700009841472,-1
bfs,0.6356000085361302,258.70420630741916
dfs,0.25510000705253333,3715.219027257414
dijkstras,25.113199997576885,217.07934869719324
aStar,16.750800001318567,217.07934869719324
bidirectional,5.191100004594773,248.84746003067127
greedy,0.5556999967666343,228.84117443421462
bfs,0.35000000207219273,179.1404310338363
dfs,0.05089999467600137,1594.805983619354
dijkstras,16.19929999287706,167.1134856986409
aStar,10.791499997139908,167.1134856986409
bidirectional,1.123199996072799,192.91642128266528
greedy,0.37179999344516546,174.54030016637037
bfs,0.20200001017656177,161.45335407902184
dfs,0.19219999376218766,5869.131386887959
dijkstras,10.504999998374842,155.69271682901956
aStar,13.040100006037392,155.69271682901956
bidirectional,0.8434999908786267,160.7951026661963
greedy,0.40859999717213213,159.16582283629194
bfs,0.8808999991742894,333.1565799544807
dfs,0.32190000638365746,9055.829352715611
dijkstras,34.213900013128296,287.49620991221633
aStar,37.22050000214949,287.49620991221633
bidirectional,10.601799993310124,324.9481925240694
greedy,38.7790000095265,-1
